	mH1	mH2	mH3	thetahS	thetahX	thetaSX	vs	vx	x_X_S_bb_H_gamgam_max	ObsLimExclusions	ScannerSExclusions	numOfNans	numOfModels	ObsLim	dataId	ms	mx
139	70.0	125.09	525	1.1606439525762295	-1.160643952576229	0.1658062789394617	223	1000	4.8507667402972136e-05	0	96775	0	3225	0.00032857282680661206	X525_S70	70.0	525.0
140	90.0	125.09	525	-1.1606439525762295	0.8290313946973071	0.497418836818384	1000	112	6.312933821238172e-05	0	95814	0	4186	0.00022205229564674903	X525_S90	90.0	525.0
141	110.0	125.09	550	1.4922565104551515	0.4974188368183841	0.1658062789394614	223	223	4.0460276604761674e-05	0	96074	0	3926	0.00016928602874046703	X550_S110	110.0	550.0
142	125.0	125.09	550	0.4974188368183842	-0.8290313946973065	0.4974188368183842	112	223	0.0002447777524957871	23	86390	0	13610	0.00017742907204438004	X550_S125	125.0	550.0
143	125.09	150.0	550	0.1658062789394614	-0.1658062789394612	-0.8290313946973066	112	112	3.384120112134812e-05	0	98169	0	1831	0.00048427676972242605	X550_S150	150.0	550.0
144	125.09	170.0	550	0.1658062789394614	-0.1658062789394612	-0.8290313946973066	112	112	1.7561473428438617e-06	0	97271	0	2729	0.000519153694069868	X550_S170	170.0	550.0
145	125.09	185.0	550	0.1658062789394614	-0.1658062789394612	-0.8290313946973066	112	112	9.017390751329103e-07	0	97270	0	2730	0.0009667191567581281	X550_S185	185.0	550.0
146	125.09	200.0	550	0.1658062789394614	-0.1658062789394612	-0.8290313946973066	112	112	5.28840757413881e-07	0	97592	0	2408	0.000961794905905798	X550_S200	200.0	550.0
147	125.09	225.0	550	-0.1658062789394612	0.1658062789394614	-0.8290313946973065	112	223	1.8412588973124003e-07	0	98185	0	1815	0.000239683233657623	X550_S225	225.0	550.0
148	125.09	250.0	550	-0.1658062789394612	0.1658062789394614	-0.8290313946973065	112	223	1.3126177940387928e-07	0	98499	0	1501	0.00022967348511902303	X550_S250	250.0	550.0
149	125.09	275.0	550	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	112	223	9.872972325657979e-08	0	97714	0	2286	0.0003375676755334121	X550_S275	275.0	550.0
150	125.09	300.0	550	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	112	223	7.33424113707552e-08	0	97716	0	2284	0.00034632002874761605	X550_S300	300.0	550.0
151	125.09	325.0	550	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	112	223	5.6133284640407824e-08	0	97753	0	2247	0.00041572099138290005	X550_S325	325.0	550.0
152	125.09	350.0	550	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	112	223	4.237031671540692e-08	0	97846	0	2154	0.0006459609080627621	X550_S350	350.0	550.0
153	70.0	125.09	550	1.1606439525762295	-1.160643952576229	0.1658062789394617	223	1000	3.8546497190920325e-05	0	96791	0	3209	0.00027148851058726405	X550_S70	70.0	550.0
154	90.0	125.09	550	-1.1606439525762295	0.8290313946973071	0.497418836818384	1000	112	5.026950966572844e-05	0	95892	0	4108	0.00022574671921588203	X550_S90	90.0	550.0
155	110.0	125.09	575	1.4922565104551515	0.4974188368183841	0.1658062789394614	223	223	3.349167018912547e-05	0	96097	0	3903	0.000186545282047303	X575_S110	110.0	575.0
156	125.0	125.09	575	0.4974188368183842	-0.4974188368183838	0.1658062789394614	112	223	0.0001714214979491502	2	87363	0	12637	0.000142962742606997	X575_S125	125.0	575.0
157	125.09	150.0	575	-0.1658062789394612	0.1658062789394614	-0.8290313946973065	112	223	1.5482010987883108e-05	0	98304	0	1696	0.000229071828314085	X575_S150	150.0	575.0
158	125.09	170.0	575	-0.1658062789394612	0.1658062789394614	-0.8290313946973065	112	223	8.031136250827775e-07	0	97408	0	2592	0.000304395079630739	X575_S170	170.0	575.0
159	125.09	185.0	575	-0.1658062789394612	0.1658062789394614	-0.8290313946973065	112	223	4.1294892123868833e-07	0	97408	0	2592	0.0005639406451737391	X575_S185	185.0	575.0
160	125.09	200.0	575	-0.1658062789394612	0.1658062789394614	-0.8290313946973065	112	223	2.430491167649125e-07	0	97728	0	2272	0.0009682129948886971	X575_S200	200.0	575.0
161	125.09	225.0	575	-0.1658062789394612	0.1658062789394614	-0.8290313946973065	112	223	1.5155417695565077e-07	0	98311	0	1689	0.0005795603698044741	X575_S225	225.0	575.0
162	125.09	250.0	575	-0.1658062789394612	0.1658062789394614	-0.8290313946973065	112	223	1.0644437302905438e-07	0	98624	0	1376	0.00024026627263005101	X575_S250	250.0	575.0
163	125.09	275.0	575	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	112	223	5.246912868990204e-08	0	97557	0	2443	0.00018904520437754702	X575_S275	275.0	575.0
164	125.09	300.0	575	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	112	223	6.169271319130776e-08	0	97888	0	2112	0.00028641004537736004	X575_S300	300.0	575.0
165	125.09	325.0	575	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	112	223	4.7743807254793495e-08	0	97892	0	2108	0.00033083048049309307	X575_S325	325.0	575.0
166	125.09	350.0	575	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	112	223	3.6755023823664425e-08	0	97993	0	2007	0.000585959883785016	X575_S350	350.0	575.0
167	125.09	375.0	575	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	112	223	2.6359653803445718e-08	0	98662	0	1338	0.0005970128553875711	X575_S375	375.0	575.0
168	70.0	125.09	575	1.1606439525762295	-1.160643952576229	0.1658062789394617	223	1000	3.187963587587598e-05	0	96822	0	3178	0.00036508502128832605	X575_S70	70.0	575.0
169	90.0	125.09	575	-1.1606439525762295	0.8290313946973071	0.497418836818384	1000	112	4.181441641317696e-05	0	96071	0	3929	0.000272629656740429	X575_S90	90.0	575.0
170	110.0	125.09	600	1.1606439525762295	-1.160643952576229	0.1658062789394617	223	1000	2.2973302336081133e-05	0	96335	0	3665	0.000257025486238677	X600_S110	110.0	600.0
171	125.0	125.09	600	-0.8290313946973065	0.1658062789394614	0.4974188368183842	223	334	8.99975075125148e-05	0	88642	0	11358	0.000176065716188537	X600_S125	125.0	600.0
172	125.09	150.0	600	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	223	223	7.0440270881519965e-06	0	98507	0	1493	0.00014590753182891	X600_S150	150.0	600.0
173	125.09	170.0	600	-0.1658062789394612	0.1658062789394614	-0.8290313946973065	112	223	6.419949201755315e-07	0	97595	0	2405	0.00022014319597431702	X600_S170	170.0	600.0
174	125.09	185.0	600	-0.1658062789394612	0.1658062789394614	-0.8290313946973065	112	223	3.2991267169220604e-07	0	97592	0	2408	0.000261573705348242	X600_S185	185.0	600.0
175	125.09	200.0	600	-0.1658062789394612	0.1658062789394614	-0.8290313946973065	112	223	1.9398359472670398e-07	0	97880	0	2120	0.000486114120922405	X600_S200	200.0	600.0
176	125.09	225.0	600	0.1658062789394614	-0.1658062789394612	-0.8290313946973066	223	112	1.122373583611322e-07	0	98464	0	1536	0.000892059573835401	X600_S225	225.0	600.0
177	125.09	250.0	600	0.1658062789394614	-0.1658062789394612	-0.8290313946973066	223	112	7.85515267552218e-08	0	98795	0	1205	0.00047243773070989806	X600_S250	250.0	600.0
178	125.09	275.0	600	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	112	223	3.8017615728502e-08	0	97693	0	2307	0.00024990595904622804	X600_S275	275.0	600.0
179	125.09	300.0	600	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	112	223	4.983317065206473e-08	0	97972	0	2028	0.000173833798917191	X600_S300	300.0	600.0
180	125.09	325.0	600	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	112	223	3.883677461292523e-08	0	98008	0	1992	0.00038795074366077605	X600_S325	325.0	600.0
181	125.09	350.0	600	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	112	223	3.024455104698017e-08	0	98054	0	1946	0.000330059492382811	X600_S350	350.0	600.0
182	125.09	375.0	600	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	112	223	2.2134894904111187e-08	0	98717	0	1283	0.000592489751933396	X600_S375	375.0	600.0
183	125.09	400.0	600	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	112	223	1.6503639303741208e-08	0	98907	0	1093	0.00036227061290798704	X600_S400	400.0	600.0
184	40.0	125.09	600	1.1606439525762295	-1.160643952576229	0.1658062789394617	223	334	2.088687292707711e-05	0	98477	0	1523	0.001014654349213627	X600_S40	40.0	600.0
185	70.0	125.09	600	1.1606439525762295	-1.160643952576229	0.1658062789394617	223	1000	2.5495944719452656e-05	0	96969	0	3031	0.00023042149233716504	X600_S70	70.0	600.0
186	90.0	125.09	600	-1.1606439525762295	0.8290313946973071	0.497418836818384	1000	112	3.343509583007661e-05	0	96232	0	3768	0.00040222581659010904	X600_S90	90.0	600.0
187	110.0	125.09	650	1.1606439525762295	-1.160643952576229	0.1658062789394617	223	1000	1.539920493466915e-05	0	95383	0	4617	0.00025548408551136106	X650_S110	110.0	650.0
188	125.0	125.09	650	0.4974188368183842	-0.8290313946973065	0.4974188368183842	223	223	0.00010047316788098922	0	85308	0	14692	0.0003820376984438431	X650_S125	125.0	650.0
189	125.09	150.0	650	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	223	223	4.721046159468408e-06	0	98200	0	1800	0.00037877110911877404	X650_S150	150.0	650.0
190	125.09	170.0	650	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	223	223	2.454709976582836e-07	0	97270	0	2730	0.00016026367847313402	X650_S170	170.0	650.0
191	125.09	185.0	650	0.1658062789394614	-0.1658062789394612	-0.8290313946973066	223	223	1.7378702456069134e-07	0	97132	0	2868	0.000157014349366681	X650_S185	185.0	650.0
192	125.09	200.0	650	0.1658062789394614	-0.1658062789394612	-0.8290313946973066	223	223	1.0221436996122072e-07	0	97440	0	2560	0.00019200493161805601	X650_S200	200.0	650.0
193	125.09	250.0	650	0.1658062789394614	-0.1658062789394612	-0.8290313946973066	223	223	4.3258354389343e-08	0	98304	0	1696	0.000583980478271763	X650_S250	250.0	650.0
194	125.09	300.0	650	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	112	223	1.9611024511504824e-08	0	97184	0	2816	0.000284012115299048	X650_S300	300.0	650.0
195	125.09	350.0	650	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	112	223	2.09129455520223e-08	0	97229	0	2771	0.00027767413375761105	X650_S350	350.0	650.0
196	125.09	400.0	650	0.1658062789394614	-0.1658062789394612	-1.160643952576229	223	112	1.0628894231842832e-08	0	98080	0	1920	0.00027523458854786606	X650_S400	400.0	650.0
197	70.0	125.09	650	1.1606439525762295	-1.160643952576229	0.1658062789394617	223	1000	1.7095826783478738e-05	0	95943	0	4057	0.00016627220340227904	X650_S70	70.0	650.0
198	90.0	125.09	650	-1.1606439525762295	0.8290313946973071	0.497418836818384	1000	112	2.2489006141232096e-05	0	95150	0	4850	0.000172344436916663	X650_S90	90.0	650.0
199	110.0	125.09	700	1.1606439525762295	-1.160643952576229	0.1658062789394617	223	1000	1.049977249091698e-05	0	94791	0	5209	0.000162829272664288	X700_S110	110.0	700.0
200	125.0	125.09	700	0.1658062789394614	-0.4974188368183838	-1.160643952576229	223	112	7.437349304151318e-05	0	84606	0	15394	0.00014738791797768702	X700_S125	125.0	700.0
201	125.09	150.0	700	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	223	223	3.2172103362798856e-06	0	98288	0	1712	0.000282679559429443	X700_S150	150.0	700.0
202	125.09	170.0	700	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	223	223	1.6720573272619928e-07	0	97448	0	2552	0.00037128519851020405	X700_S170	170.0	700.0
203	125.09	185.0	700	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	223	223	8.600443485053259e-08	0	97312	0	2688	0.000302218828148961	X700_S185	185.0	700.0
204	125.09	200.0	700	0.1658062789394614	-0.1658062789394612	-0.8290313946973066	223	223	6.958891063850152e-08	0	97440	0	2560	0.000276926405632453	X700_S200	200.0	700.0
205	125.09	250.0	700	0.1658062789394614	-0.1658062789394612	-0.8290313946973066	223	223	2.9480169131779908e-08	0	98304	0	1696	0.00030037880234434804	X700_S250	250.0	700.0
206	125.09	300.0	700	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	112	223	1.2214765320266438e-08	0	97184	0	2816	0.00033702351885033904	X700_S300	300.0	700.0
207	125.09	350.0	700	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	112	223	1.4449311434883623e-08	0	97237	0	2763	0.00036328259385937003	X700_S350	350.0	700.0
208	125.09	400.0	700	0.1658062789394614	-0.1658062789394612	-1.160643952576229	334	112	6.511343689554363e-09	0	98108	0	1892	0.00041273824755574604	X700_S400	400.0	700.0
209	125.09	450.0	700	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	223	223	3.1332555610358366e-09	0	97355	0	2645	0.00027529033614201605	X700_S450	450.0	700.0
210	70.0	125.09	700	1.1606439525762295	-1.160643952576229	0.1658062789394617	223	1000	1.1661429012824086e-05	0	95280	0	4720	0.000303969855742652	X700_S70	70.0	700.0
211	90.0	125.09	700	-1.1606439525762295	0.8290313946973071	0.497418836818384	1000	112	1.5342436544301806e-05	0	94504	0	5496	0.000288348987410737	X700_S90	90.0	700.0
212	110.0	125.09	750	1.1606439525762295	-1.160643952576229	0.1658062789394617	223	1000	7.276461979748691e-06	0	94720	0	5280	0.00021188787423414603	X750_S110	110.0	750.0
213	125.0	125.09	750	-0.4974188368183838	0.4974188368183841	1.1606439525762295	223	112	3.227876399534715e-05	0	85093	0	14907	0.000132262504861451	X750_S125	125.0	750.0
214	125.09	150.0	750	0.1658062789394614	-0.1658062789394612	-1.160643952576229	223	223	1.937754669123505e-06	0	98360	0	1640	0.000136809109725121	X750_S150	150.0	750.0
215	125.09	170.0	750	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	223	223	1.1573767066899765e-07	0	97592	0	2408	0.000139161169848523	X750_S170	170.0	750.0
216	125.09	185.0	750	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	223	223	5.950965849592886e-08	0	97448	0	2552	0.00024188407468695203	X750_S185	185.0	750.0
217	125.09	200.0	750	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	223	223	3.497031191502717e-08	0	97568	0	2432	0.00023296159349259403	X750_S200	200.0	750.0
218	125.09	250.0	750	0.1658062789394614	-0.1658062789394612	-0.8290313946973066	223	223	2.0391644363392914e-08	0	98304	0	1696	0.00017284650465284302	X750_S250	250.0	750.0
219	125.09	300.0	750	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	112	223	8.11292125367806e-09	0	97188	0	2812	0.000246981661253651	X750_S300	300.0	750.0
220	125.09	350.0	750	0.1658062789394614	-0.1658062789394612	-1.160643952576229	223	112	5.211014728933227e-09	0	97259	0	2741	0.00023784664563978504	X750_S350	350.0	750.0
221	125.09	400.0	750	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	223	223	3.3261487622922734e-09	0	98136	0	1864	0.00027635554378058105	X750_S400	400.0	750.0
222	125.09	450.0	750	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	223	223	2.2784268371388657e-09	0	97387	0	2613	0.000300848337614121	X750_S450	450.0	750.0
223	125.09	500.0	750	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	223	223	1.6350326927139129e-09	0	98199	0	1801	0.00028652276562650603	X750_S500	500.0	750.0
224	50.0	125.09	750	1.1606439525762295	-1.160643952576229	0.1658062789394617	223	334	6.57938749530369e-06	0	97444	0	2556	0.000231914200780081	X750_S50	50.0	750.0
225	70.0	125.09	750	1.1606439525762295	-1.160643952576229	0.1658062789394617	223	1000	8.084947645558683e-06	0	95280	0	4720	0.000270039085016568	X750_S70	70.0	750.0
226	90.0	125.09	750	-1.1606439525762295	0.8290313946973071	0.497418836818384	1000	112	1.062140490655409e-05	0	94580	0	5420	0.00025366012198022205	X750_S90	90.0	750.0
227	110.0	125.09	800	1.1606439525762295	-1.160643952576229	0.1658062789394617	223	1000	5.110137004632312e-06	0	94792	0	5208	0.00013032531873695703	X800_S110	110.0	800.0
228	125.0	125.09	800	-0.4974188368183838	0.4974188368183841	1.1606439525762295	223	112	2.266052418460878e-05	0	85625	0	14375	0.000121965052754398	X800_S125	125.0	800.0
229	125.09	150.0	800	0.1658062789394614	-0.1658062789394612	-1.160643952576229	223	223	1.3599020398378725e-06	0	98360	0	1640	0.00011867906895854201	X800_S150	150.0	800.0
230	125.09	170.0	800	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	223	223	8.118780109552007e-08	0	97664	0	2336	0.000123842967394541	X800_S170	170.0	800.0
231	125.09	185.0	800	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	223	223	4.1730461846665006e-08	0	97592	0	2408	0.00012206998404613101	X800_S185	185.0	800.0
232	125.09	200.0	800	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	223	223	2.4513493737993235e-08	0	97712	0	2288	0.00012576075407442	X800_S200	200.0	800.0
233	125.09	250.0	800	0.1658062789394614	-0.1658062789394612	-0.8290313946973066	223	223	1.4285550250644285e-08	0	98304	0	1696	0.00026790209923090305	X800_S250	250.0	800.0
234	125.09	300.0	800	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	223	223	5.5041248495923275e-09	0	97220	0	2780	0.00018700157681825503	X800_S300	300.0	800.0
235	125.09	350.0	800	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	223	223	3.539933447052957e-09	0	97287	0	2713	0.00018450551471076902	X800_S350	350.0	800.0
236	125.09	400.0	800	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	223	223	2.3558936309111627e-09	0	98136	0	1864	0.000189017156298349	X800_S400	400.0	800.0
237	125.09	450.0	800	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	223	223	1.6377124171298865e-09	0	97387	0	2613	0.00030450320791991406	X800_S450	450.0	800.0
238	125.09	500.0	800	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	223	223	1.2110421850528234e-09	0	98199	0	1801	0.00031912172366144604	X800_S500	500.0	800.0
239	90.0	125.09	800	0.8290313946973072	-1.1606439525762298	0.4974188368183839	223	445	7.3262775498278005e-06	0	94664	0	5336	0.00020303188305317401	X800_S90	90.0	800.0
240	110.0	125.09	850	1.1606439525762295	-1.160643952576229	0.1658062789394617	223	1000	3.6310114839912296e-06	0	94794	0	5206	0.00016772841842406804	X850_S110	110.0	850.0
241	125.0	125.09	850	-0.4974188368183838	0.4974188368183841	1.1606439525762295	223	112	1.6111666744423377e-05	0	85816	0	14184	0.000164021425809482	X850_S125	125.0	850.0
242	125.09	150.0	850	-0.1658062789394611	0.1658062789394614	-0.1658062789394611	112	223	3.8471380277178353e-07	0	98432	0	1568	0.00011980215409730301	X850_S150	150.0	850.0
243	125.09	170.0	850	0.1658062789394614	-0.1658062789394612	-1.160643952576229	223	223	5.012443249298876e-08	0	97739	0	2261	0.000112250423243566	X850_S170	170.0	850.0
244	125.09	185.0	850	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	223	223	2.961562961871525e-08	0	97667	0	2333	0.00011147314891347601	X850_S185	185.0	850.0
245	125.09	200.0	850	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	223	223	1.739107010225924e-08	0	97862	0	2138	0.00011080757498844501	X850_S200	200.0	850.0
246	125.09	250.0	850	0.1658062789394614	-0.1658062789394612	-0.8290313946973066	223	223	1.0123901259044976e-08	0	98308	0	1692	0.00016424471074150403	X850_S250	250.0	850.0
247	125.09	300.0	850	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	223	223	3.891336547627372e-09	0	97256	0	2744	0.00020584148634845701	X850_S300	300.0	850.0
248	125.09	350.0	850	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	223	223	2.488995718787123e-09	0	97343	0	2657	0.00017506275482775602	X850_S350	350.0	850.0
249	125.09	400.0	850	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	223	223	1.5604146216108843e-09	0	98136	0	1864	0.000177741707322933	X850_S400	400.0	850.0
250	125.09	450.0	850	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	223	223	1.1765725439511078e-09	0	97391	0	2609	0.00013451648444462802	X850_S450	450.0	850.0
251	125.09	500.0	850	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	223	223	8.839438998307799e-10	0	98199	0	1801	0.000330701155849694	X850_S500	500.0	850.0
252	90.0	125.09	850	0.8290313946973072	-1.1606439525762298	0.4974188368183839	223	445	5.207027422304547e-06	0	94666	0	5334	0.00019382377938090002	X850_S90	90.0	850.0
253	110.0	125.09	900	1.1606439525762295	-1.160643952576229	0.1658062789394617	223	1000	2.6186141685956932e-06	0	94940	0	5060	0.00015592177879317402	X900_S110	110.0	900.0
254	125.0	125.09	900	-0.4974188368183838	0.4974188368183841	1.1606439525762295	223	112	1.160938261035098e-05	0	85998	0	14002	0.00015327186471845503	X900_S125	125.0	900.0
255	125.09	150.0	900	-0.1658062789394611	0.1658062789394614	-0.1658062789394611	112	223	2.7725975133960593e-07	0	98434	0	1566	0.000154496109562294	X900_S150	150.0	900.0
256	125.09	170.0	900	-0.1658062789394611	0.1658062789394614	-0.1658062789394611	112	223	1.4365168162066063e-08	0	97898	0	2102	0.00011158734645086602	X900_S170	170.0	900.0
257	125.09	185.0	900	0.1658062789394614	-0.1658062789394612	-1.160643952576229	223	223	1.8548079888875727e-08	0	97768	0	2232	0.00010342760835505201	X900_S185	185.0	900.0
258	125.09	200.0	900	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	223	223	1.2521484051726736e-08	0	97889	0	2111	0.000107741704868524	X900_S200	200.0	900.0
259	125.09	250.0	900	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	223	223	5.28371137649524e-09	0	98468	0	1532	0.00010388427795940401	X900_S250	250.0	900.0
260	125.09	300.0	900	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	223	223	2.7935975537366974e-09	0	97384	0	2616	0.00019149639500766802	X900_S300	300.0	900.0
261	125.09	350.0	900	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	223	223	1.780837350142814e-09	0	97377	0	2623	0.000155309826161695	X900_S350	350.0	900.0
262	125.09	400.0	900	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	223	223	1.103633417544654e-09	0	98136	0	1864	0.00016407127423801203	X900_S400	400.0	900.0
263	125.09	450.0	900	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	223	223	8.523093636499375e-10	0	97395	0	2605	0.00016781409013519002	X900_S450	450.0	900.0
264	125.09	500.0	900	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	223	223	6.462320656324908e-10	0	98263	0	1737	0.000135648112240681	X900_S500	500.0	900.0
265	90.0	125.09	900	0.8290313946973072	-1.1606439525762298	0.4974188368183839	223	445	3.7545866478328667e-06	0	94884	0	5116	0.000177584739103645	X900_S90	90.0	900.0
266	110.0	125.09	950	1.1606439525762295	-1.160643952576229	0.1658062789394617	223	1000	1.9068244396218542e-06	0	95546	0	4454	0.000147456629858009	X950_S110	110.0	950.0
267	125.0	125.09	950	0.829031394697307	-0.497418836818384	0.1658062789394614	112	1000	5.237657308197906e-06	0	87631	0	12369	0.00015035908192710402	X950_S125	125.0	950.0
268	125.09	150.0	950	-0.1658062789394611	0.1658062789394614	-0.1658062789394611	112	334	1.6722824871205104e-07	0	98582	0	1418	0.000144452914830689	X950_S150	150.0	950.0
269	125.09	170.0	950	-0.1658062789394611	0.1658062789394614	-0.1658062789394611	112	334	8.66072725808561e-09	0	98051	0	1949	0.00014761749130172503	X950_S170	170.0	950.0
270	125.09	185.0	950	0.1658062789394614	-0.1658062789394612	-1.160643952576229	223	223	1.3491642566065775e-08	0	97926	0	2074	0.000148350863680585	X950_S185	185.0	950.0
271	125.09	200.0	950	0.1658062789394614	-0.1658062789394612	-1.160643952576229	223	223	7.917186901128351e-09	0	98118	0	1882	0.00014042573552624103	X950_S200	200.0	950.0
272	125.09	250.0	950	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	223	223	3.838013260518506e-09	0	98711	0	1289	9.420331668880001e-05	X950_S250	250.0	950.0
273	125.09	300.0	950	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	223	223	2.0263503581604976e-09	0	97648	0	2352	0.00010318450924382202	X950_S300	300.0	950.0
274	125.09	350.0	950	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	223	223	1.2886769209559138e-09	0	97585	0	2415	0.00014370201898631003	X950_S350	350.0	950.0
275	125.09	400.0	950	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	223	223	7.939793937313362e-10	0	98337	0	1663	0.00014834349972126702	X950_S400	400.0	950.0
276	125.09	450.0	950	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	223	223	5.789652037214133e-10	0	97772	0	2228	0.00016321917927271103	X950_S450	450.0	950.0
277	125.09	500.0	950	-0.1658062789394612	0.1658062789394614	-0.4974188368183838	223	223	4.735660306982761e-10	0	98519	0	1481	0.00016215495511360801	X950_S500	500.0	950.0
